X,Y,OBJECTID,TITLE,ADDRESS,PHONE,FAX,EMAIL,TOLL_FREE,URL,DESCRIPTION,OPEN_DATATOURISM_LISTINGSAREA,LONGITUDE,LATITUDE
578879.661999999545515,4793244.271199999377,129,Hanes Corn Maze ,"1001 Hwy 5, Dundas, ON L9H 5E2",905-628-5280,,,,www.hanescornmaze.com,"Featuring The Tiny Bake Shop Bakery, filled with fresh baked goods daily. Also featuring, The Hanes Corn Maze, a Human Size Puzzle, carved into over 12 acres of 10' tall walls of Cornstalks! Find all the Checkpoints and solve the Puzzle. This is an event for all ages, bring the kids for help!",,-80.02770169999997,43.28789039999533
574132.280799999833107,4788162.6149,130,Jerry's Berries Raspberry/ Lotsa Hostas,"21 Orkney Rd, Copetown, ON CA",519-647-2815,,lotsahostas.bargeman@gmail.com,,www.jerrysberries.ca,"Three acres of red raspberries, pick-your-own or pre-picked. We also have display gardens with lots of beautiful hostas.",,-80.0868962,43.24261999999529
585476.627500000409782,4805622.5885,131,Josling Farms,"512 Concession Road 8 East, Carlisle, ON L0R 1H0",905-689-4054,,josling@bell.net,,,"Pick-your-own tomoatoes, peppers, onions, potatoes, eggplant, cabbage, and cauliflower.",,-79.94446899999993,43.398612599995275
569799.43680000025779,4785236.320199999958,132,Josmar Acres Farm Market & Garden Centre,"568 Lynden Road, Lynden, ON L0R 1T0",519-647-2025,,josmaracres@bell.net,,www.josmaracres.com,"Home grown apples (30 plus varieties), strawberries, everbearing strawberries, raspberries, pears, plums, sweet corn, cucumbers, potatoes, tomatoes, gourds, pumpkins, glads, annuals, perennials more. Our more maply syrup and fresh brown eggs! Other local fruits, vegetables, apple cider and honey available. PYO strawberries raspberries! Natural fertilizers used. Retail wholesale sales.",,-80.140629,43.2166859999953
582940.810600000433624,4782277.0316,133,Lindley's Farm & Market,"900 Fiddlers Green Rd. Ancaster,ON L9G 3L1",905-648-8489,,info@lindleyfarm.com,,www.lindleyfarm.com,"Lindley's Farm Market is located in the picturesque countryside of Ancaster, Ontario. We welcome you to stop at our Farm Market and in take in the view that overlooks our trout pond and pick your own fruit fields. Come and experience our biologically diverse farm.",,-79.97929984693567,43.18871283120716
576833.111200000159442,4787344.815099999309,134,ManoRun Farms,"782 Highway 52, Copetown, ON L0R 1T0",(905) 648-9608,,manorunfarm@gmail.com,,www.manorun.com,"We only sell 'our own' organic produce through Community Supported Agricultural (CSA) and farmers markets.Pick your share up at the farm and get to choose your vegetables, spend time with the farm animals and see our farm store with some of our other farm products including, jams, pickles, beef, eggs and more! Visit our market stand locations June to October: Dundas Market on Thursdays 3 to 7pm and Westdale on Saturdays 9 to 1 and Ancaster Market on Wednesdays 3 to 7.",,-80.05374779999997,43.23498659999528
580712.17920000012964,4793729.7859,135,Morden's Organic Farm Market,"801 Collinson Rd, Dundas, ON L9H 5E2",905-627-4774,,Sandy801y@aol.com,,www.mordensorganicfarmstore.com,"Organic and wild meats, organic produce, fresh caught fish, dairy, fruits and vegetables, dry goods and more. Check out the baby animals on the farm as well!",,-80.00504549999995,43.29206739999523
576481.128899999894202,4788626.580499999225,136,Myers Apple Farm,"37 Hwy #52, Copetown,ON L0R 1J0 ",905-627-0420,,,,www.myersapples.com,"Farm Market Store. U-pick from August to October. Sweet cider, pears, plums, 14 varieties of squash, pumpkins, sunflowers, glads, fall decor, corn stalks, straw bales etc. We also sell: jams, jellies, pies, corn, peaches, broccoli, tomatoes, local honey, maple syrup and applie cider vinegar. Farm attractions: come visit our Clydesdale Horses and other friendly various farm animals.",,-80.05790431773015,43.24656273564765
578383.0926,4788486.810699999332,137,Old 99 Farm,"1580 Old Hwy 99, Copetown, ON",9054-627-1917,,iagraham@rogers.com,,www.old99farm.locallygrown.net/,"Producing pastured beef, chicken and ducks, organically grown vegetables, eggs, honey and maple syrup in season. Vegetables grown specially for the off-season, in passive solar greenhouses. This is a small farm, a permaculture demonstration site and market garden",,-80.03449899999997,43.2451089999953
575560.608300000429153,4792353.865599999204,138,Our Father's Farm,"1050 Hwy 5 West, Dundas, ON L9H 5E2",905-628-8195,,gotb17@gmail.com,,www.ourfathersfarm.com,"Welcome to Our Father's Farm. We Are a Source for Certified Organic Fresh and Sun Dried Fruit, Nutritious Apricot Seed Products, Health Information and Prayer.",,-80.0687304,43.28021409999527
591559.901899999939,4789704.252499999478,92,Whitehern Historic Garden,"41 Jackson St. W Hamilton,ON L8P 1L3 (corner of Jackson & MacNab Streets) ",905-546-2018,,whitehern@hamilton.ca,,www.hamilton.ca/whitehern,"The elegant walled garden that surrounds Whitehern Historic House Garden, National Historic Site, features several 150-year-old pear and apricot trees and beautiful perennials. It was the pride of three generations of the McQuesten family who lived there. Designed in the 1920s by the prominent husband and wife landscape firm known as Dunington-Grubb, the signature ""sunken garden"" is a hidden oasis in the heart of the city. Bring your lunch and enjoy the stunning historic garden setting and all-you-can-drink tea or lemonade while listening to live music at Wednesdays at Whitehern in July and August from 12pm to 2pm.",,-79.87201710681231,43.254584682959376
591532.5855,4790194.9341,93,FirstOntario Centre,"101 York Boulevard, Hamilton, ON, L8R 3L4",905-546-3100,,hectemp@hamilton.ca,,http://www.coreentertainment.ca/FirstOntario-Centre/,"A sporting and entertainment venue of international calibre, Copps Coliseum seats 17,500 at full capacity.  An excellent concert venue, it has welcomed headlining acts from rock'n roll greats to operatic giants.  Copps has also served as a location for a number of premier movies. Featuring both NHL and international ice surfaces, Copps is home to a NHL farm team, the Hamilton Bulldogs.",,-79.87227204056299,43.25900557712911
590719.286000000312924,4790361.444299999624,94,Lyric Theatre Hamilton ,"434 King Street West, Hamilton, ON L8E 1B7",905-527-6135,,info@lyrichamilton.com,,https://www.facebook.com/LyricTheatreHamilton,"The Lyric presents and produces live performance featuring theatre, music, variety, spoken word and dance artists. It is conscious of preserving history while being the crucible for emerging and established artists and companies. Building on Hamilton's famed vaudeville history, The Lyric gives emerging talent a platform to learn and explore, and seasoned professionals an opportunity to grow and experiment.",,-79.88226299999987,43.26060299999525
592032.711699999869,4789838.2642,95,Mills Hardware,"95 King Street East, Hamilton, ON CA",905-777-1223,,millshardwarehamilton@gmail.com,,http://millshardware.ca/,"A community-based performance space for art, theatre, dance, live music, speakers, and more. Mills Hardware has a 144 person capacity main room, complete with a stage, lighting, sound, projection, and a full service bar. The performance space can be used for art openings, book launches, live music performances, theatre, dance, readings, lectures, corporate meetings and functions, wedding receptions, yoga, and media events. You'll find that Mills Hardware is a unique space in Hamilton. It's a beautiful room with exposed brick and soaring ceilings. Acoustic treatments will leave the room with a full and rich sound.",,-79.86617099999984,43.25573359999524
589884.109400000423193,4798420.0087,96,True North Gallery/The Music Gallery,"23 Griffin Street, Waterdown, ON L0R 2H0","905 690 9397 x 230, 228",,fraser@waterdownarts.org,,http://truenorth.gallery/,"True North Gallery, also known as The Music Gallery of Fine Art, is the world's first fine art gallery dedicated to visual art by musicians, and artwork connected to the music experience.",,-79.89123359999988,43.33325379999528
591960.868499999866,4790424.2443,97,Under the Moon,"170 James St N, Hamilton, ON CA",(905) 929-0029,,utm170@hotmail.com,,http://underthemoon.ca/,"Under the Moon Fine Arts offers antique and vintage hard cover books, historical and contemporary art, and selected items for home decor including antiques.",,-79.86695809999986,43.26101789999524
600210.388199999928,4787164.02899999917,188,Eastgate Square ,"75 Centennial Parkway North, Stoney Creek, ON, L8E 2P2",905-561-2444,,,,www.eastgatesquare.ca,Shopping Centre with over 100 shops and services. Check out www.eastgatesquare.ca for more information.,,-79.76593138169547,43.230615657530215
591844.613400000147521,4790182.552799999714,189,Hamilton City Centre,"77 James St. North Hamilton,ON L8R 2K3",905-522-7808,,,,http://www.hamiltoncitycentremall.com/,"Located in the heart of the City. A complex consisting of 27 shops, services, offices and food court. A place to shop, work and eat.",,-79.8684304969583,43.258856148536026
592289.879999999888241,4789728.07,190,International Village Shopping District ,"249 King St E. Hamilton, ON 1C0",905-522-1778,,info@hamiltoninternationalvillage.ca,,www.hamiltoninternationalvillage.ca,"Come visit International Village, one of Hamilton's hot spots. Dine, shop and explore the arts - all celebrated with an 'international flair'. Main St. E, King St. E. King William St. from Mary St. to West Ave., in Downtown Hamilton. From the Eclectic to the Elegant, Captivate your Senses in International Village!",,-79.86302179614492,43.254710087467984
591146.259700000286102,4790177.582699999213,191,King Street West Shopping District ,"300 King St. W. Hamilton,ON L8P 1B1",905-529-8199,,kingwestbia@yahoo.ca,,http://www.investinhamilton.ca/downtown-bia/business-improvement-areas/king-street-west/,"King Street West welcomes you to its neighbourhood with a wide selection of restaurants boutiques. Conveniently located two blocks west of the Sheraton Hotel, Hamilton Convention Centre and FirstOntario Centre.",,-79.87703374324074,43.25889618421807
611172.697800000198185,4784632.749299999326,192,Leaning Post Winery,"1491 Hwy 8, Stoney Creek, ON L8E 5K9",905-643-9795,,wine@leaningpostwines.com,,www.leaningpostwines.com,"Welcome to Leaning Post! A leaning post is what you find at the beginning of a row of grapes, anchoring the wires that are the frame-work for growing grapevines. It is the beginning of an obsession to translate a time and place into liquid. Leaning Post wines take you to that beginning by finding small, unique plots of land in Niagara and putting them in bottle. Because after stripping away all the fancy buildings and high-tech equipment you are left with a place on this earth that grows wine unlike any other. When you taste that in a glass you just know it.",,-79.63147869999948,43.2062928999952
592480.052699999883771,4785641.873199999332,193,Lime Ridge Mall,"999 Upper Wentworth St. Hamilton, ON L9A 4X5",905-387-4455,,limguestservices@cadillacfairview.com,,www.cfshops.com/lime-ridge.html,"Lime Ridge is Hamilton's premier fashion destination, offering an exciting shopping experience with over 180 of the most recognizable brands. Lime Ridge is conveniently located on the Hamilton mountain with direct access to the Lincoln M. Alexander Parkway and HSR transit service.",,-79.8613646405092,43.21789901560683
591758.356399999931,4789995.6685,194,Lloyd D. Jackson Square ,"100 King Street West, Suite 200 Hamilton,ON L8P 1A2",905-522-3501,,,,http://jacksonsquare.ca/,"Jackson Square is home to a retail shopping complex in the core of downtown Hamilton. When your destination is Hamilton, the place to be is in the The Square",,-79.86952415175149,43.25718414949035
590405.400000000372529,4789624.26,195,Locke Street Shopping District ,"190 Locke Street South Hamilton, ON L8P 4B4 ",905-929-1048,,lockestreetshops@live.ca,,www.lockestreetshops.com,"Locke Street South is home to a host of niche businesses from florists galleries to salons, boutiques antiques. Small town atmosphere with generous hospitality.",,-79.88625060003072,43.25400386433029
580190.658499999903,4790996.4638,145,Weir's Lane Lavender & Apiary,"223 Weir's Lane, Dundas, ON L9H 5E1",905-627-9208,,weirslanelavender@gmail.com,,www.weirslanelavender.ca,"We are a lavender farm with bees. Located in West Flamborough (near Dundas). We provide tours of the lavender fields, our native plant pollinator garden, a farm store with handcrafted lavender and bee related items.",,-80.01187179999995,43.26751419999528
578847.378600000403821,4791055.41699999943,146,William Dam Seeds Ltd.,"279 Highway 8 West Flamborough,ON L9H 5E1",905-628-6641,,info@damseeds.com,,www.damseeds.com,"William Dam Seeds carries award winning seeds and many other varieties of flowers, vegetables and herbs. Hours for viewing from mid-July to October (or frost): Monday-Friday 9am-5pm, Saturday 9am-1pm. Free admission. Tours available for groups of 10 or more- please phone or e-mail to arrange.",,-80.02841321430938,43.2681867524322
584049.685999999754131,4796548.97499999963,147,Williams Bros.,"444 Concession 4 West, Flamborough, ON L0R 1V0",905-689-6314,,none@none.available,,http://www.environmenthamilton.org/eatlocal/directory/showFruit.php?searchFruit=F19,"'Anything fresher is still growing'. Pick your own strawberries June to July. Hamilton Farmer's Market year round Burlington Farmer's Market. Farm gate sales in June and July. We grow: Rhubarb, strawberries, raspberries, peas, potatoes, tomatoes, apples, pears, beans, corn, melons, cauliflower, broccoli, cabbage, pickling cucumbers.",,-79.96347869999992,43.317083699995244
569871.389999999664724,4788725.16499999911,148,Will's Christmas Store & Tree Farm,"1974 Concession 2 W R.R. # 1, Lynden, ON ",519 647-2648,,info@willschristmas.com,,http://www.willschristmas.com,This is what a Christmas store should truly be like! The decoration is unique. The building literally stocked to the rafters. The farm setting (or should it be called forest location) is fabulous! A picture perfect Christmas tree farm: - a new crop every year - carefully cultured fir Christmas trees - all the amenities/services make for a great family outing.,,-80.13930124399626,43.24809187568437
568258.5466,4800963.2595,149,Yee Haw Adventure Farm,"1817 8th Concession W., Cambridge, ON N1R 5S2",519-624-0085,,adventurefarm@aol.com,,www.yeehawadventurefarm.com,"A gem of a hillbilly haven located just outside of Cambridge in the heart of Southwestern Ontario. Open every Fall weekend from October 3rd through to October 31st, we open the barn doors to young and old, offering a genuine, down-home on the farm fun experience, with pigraces, haunted barns, farm animals, corn maze, rock climbing, pumpkin patch and a whole lot more. Don't miss the fall farm adventure.",,-80.15764660000002,43.35842699999525
600218.282700000330806,4785719.12529999949,150,Battlefield House Museum & Park ,"77 King St. W Stoney Creek ,ON L8G 5E5",905-662-8458,,battlefield@hamilton.ca,,http://www.hamilton.ca/battlefield,"NATIONAL HISTORIC SITE.Experience a guided tour of this early 19th century homestead once home to the Gage family. The Gages worked the land with their ten children and became a strong voice in the hamlet of Stoney Creek. During the War of 1812, the family retreated to their cellar as the Battle of Stoney Creek raged outside. The 100-foot-high Battlefield Monument stands as a symbol of peace and commemorates those soldiers who died on June 6, 1813. Nestled under the scenic Niagara Escarpment, this historic site encompasses 32 acres of parkland divided by Battlefield Creek.DON'T MISS the Re-enactment of the Battle of Stoney Creek the first weekend of June - declared one of Ontario's top 100 events by Festivals and Events Ontario!",,-79.76609660058573,43.21760665497053
587394.728900000452995,4779128.9909,151,Canadian Warplane Heritage Museum,"9280 Airport Rd. Hamilton,ON L0R 1W0 ",905-679-4183 ,,museum@warplane.com,,www.warplane.com,"Home to over 40 aircraft from WWII to military jets; including an operational Avro Lancaster. Vintage aircraft flying*, restaurant, gift shop, displays, guided tours and lots of plane fun! *conditions apply",,-79.92499481888285,43.15986821449835
584440.202499999664724,4791129.1377,152,Dundas Museum and Archives,"139 Park St. W Dundas, ON L9H 1X8",905-627-7412,,mail@dundasmuseum.ca,,www.dundasmuseum.ca,The people and events that have shaped the Dundas community come to life through the museum's collections and programming. Highlighted is the exhibit 'Cradled in the Valley: Stories of Dundas'.,,-79.9594958278006,43.268244407888524
590550.154400000348687,4791344.134899999946,153,Dundurn National Historic Site,"610 York Boulevard, Hamilton, ON, L8H 3H1",905-546-2872,,dundurn@hamilton.ca,,www.hamilton.ca/dundurn,"Dundurn Castle -Experience a guided tour of this 40-room Italianate-style villa built in the 1830's on Burlington Heights; the former site of a fortified military encampment established by the British in 1813. Once home to Sir Allan Napier MacNab, railway magnate, lawyer and Premier of the United Canadas (1854-1856) and his family, today Dundurn Castle tells the story of the family who lived above stairs and the servants who lived and worked below stairs to support their affluent lifestyle. Her Royal Highness The Duchess of Cornwall isthe museum's Patron and the great, great, great granddaughter of Sir Allan MacNab.The Kitchen Garden at Dundurn -William Reid was Sir Allan's gardener for over 25 years. Explore his lovingly restored kitchen garden, where we use 1850's tools and varieties to grow food for Dundurn Castle's historic kitchen. Stop by the garden gate for the sights and scents of the 19th century.The Hamilton Military Museum -The tranquil landscape around the Hamilton Military",,-79.8841848581687,43.26947046637548
603795.721599999815226,4784570.9866,154,Erland Lee Museum,"552 Ridge Road, Stoney Creek, ON, L8J 2Y6",905-662-2691,,erlandleehome@fwio.on.ca,,www.fwio.on.ca/erland,"In 1972, the Federated Women's Institutes of Ontario (FWIO) purchased the Lee family home. FWIO wanted to preserve the vintage home as a memorial to the birthplace of the Women's Institutes (WI), and feature the vanished, middle-class, rural Victorian lifestyle. It opened as the Erland Lee Museum the same year, with the exterior and the 1873 additions restored to their 1897 beauty.",,-79.72227698935671,43.206787027111304
582829.909099999815226,4786442.819099999964,155,Fieldcote Memorial Park & Museum,"64 Sulphur Springs Road, Ancaster, ON, L9G 1L8",905-648-8144,,fieldcote@hamilton.ca,,www.hamilton.ca/fieldcote,"Fieldcote is a cultural heritage centre with an emphasis on the collection, preservation and exhibition of local history, the promotion of fine arts and the celebration of natural heritage through beautiful landscaped gardens and walking trails. Adult workshops and children's activities are available upon request. The site offers rotating exhibitions featuring art and history, a summer concert series, award-winning pesticide-free gardens and a meeting place for local garden, historical and cultural groups.",,-79.98003964500134,43.22623097546704
580958.4527000002563,4787472.365299999714,156,Griffin House National Historic Site,"733 Mineral Springs Rd. Ancaster,ON L9G 1L8",905-648-8144,,griffinhouse@hamilton.ca,,www.hamilton.ca/museums,"NATIONAL HISTORIC SITE -Visit this preserved early 19th century home, set on a hilltop overlooking the beautiful Dundas Valley. Explore the history of Enerals Griffin and other early Black settlers, and enjoy a walk along nearby trails.",,-80.00293003154177,43.235703479432495
595332.661999999545515,4788528.0416,157,Hamilton Children's Museum,"1072 Main Street East, Hamilton, ON, L8M 1N6",905-546-4848,,childrensmuseum@hamilton.ca,,www.hamilton.ca/childrensmuseum,"Hamilton Children's Museum Grand Re-Opening, Dec. 5, 2015.Located in Gage Park the Hamilton Children's Museum is the perfect place to explore and enjoy family fun year-round. Discover exhibits, workshops and special programs that encourage children and adults to learn through play by engaging in hands-on activities. Round off your experience with a visit to Gage Park and the four-season Tropical House.",,-79.82575099946057,43.243527779869304
590509.3629,4791200.412799999118,158,Hamilton Military Museum,"610 York Boulevard, Hamilton, ON, L8R 3H1",905-546-2872,,military@hamilton.ca,,www.hamilton.ca/museums,"Burlington Heights where Dundurn Castle and The Hamilton Military Museum now stand was occupied by the British military from 1813 until 1815. Blood Ties to a Gentle Landscape tells the story of the people who lived on and around Burlington Heights during the War of 1812. Located on the main floor, this exhibit showcases the historical figures of this area through documentary evidence, period artifacts as well as stories passed down from one generation to the next by their descendants. On the second floor explore the exhibit Hamilton and Scourge ""“ Sunken Sunset, view a film in our theatre space, experience life as a soldier in our Discovery Gallery and celebrate your family history in our Genealogy Gallery. While on site, don't forget to visit the First World War exhibit located in the Coach House Gallery.There is something for everyone, including games for children.",,-79.8847110511854,43.26818144378723
599675.620500000193715,4790033.1433,159,Hamilton Museum of Steam & Technology,"900 Woodward Avenue, Hamilton, ON, L8H 7N2",905-546-4797,,steammuseum@hamilton.ca,,www.hamilton.ca/steammuseum,"NATIONAL HISTORIC SITE -Witness the social and mechanical life of Canada's early industrial revolution. Housed in a 150-year-old Waterworks, this National Historic Site preserves two 70-ton steam engines, perhaps the oldest surviving Canadian-built engines. The historic Hamilton Waterworks is a Civil and Power Engineering Landmark. The museum offers guided tours, various permanent and changing exhibits and features special events for the whole family, including Live Steamer Days from May through October.",,-79.77199666870226,43.25651609048297
592327.7489,4792196.506899999455,160,HMCS Haida National Historic Site ,"Pier 9, 658 Catharine St. N Hamilton,ON L8L 4V7",905-526-6742,,haida.info@pc.gc.ca,,www.pc.gc.ca/lhn-nhs/on/haida/index_E.asp,Experience life aboard a WWII Tribal Class Destroyer - Canada's most decorated warship. Walk the decks of the pride of the Royal Canadian Navy.H.M.C.S.Haida saw service in WWII and the Korean War and is the last Tribal Class destroyer in the world!Self-guided tours.,,-79.86214145693576,43.27692852132764
596024.9753,4788383.2934,161,The Hamilton Toy Museum,"1231 Main Street East, Hamilton, ON L8K 1A5",289-489-8222 ,,collecting@cogeco.ca,,www.facebook.com/hamiltontoymuseum,"The Hamilton Toy Museum was incorporated in 2010. Since then, members have worked to create a child friendly environment that puts the emphasis on play.Many hands-on activities are available for kids of all ages.All types of vintage toys, dating back well over 100 years, are on display. Toys and related artwork have been donated to the Hamilton Toy Museum from across Canada. Everyone who visits, will find toys they recognize from their childhood.",,-79.8172504999998,43.24213679999531
569298.033499999903,4796693.8308,162,Westfield Heritage Village,"1049 Regional Road 552 (Kirkwall Road) Rockton,ON L0R 1X0",519-621-8851,,westfield@speedway.ca,,www.westfieldheritage.ca,"History comes alive any Sunday and statutory holiday at Westfield. Carefully restored and staffed with costumed interpreters, the buildings capture the true charm and spirit of early Canadian culture.",,-80.14535942688397,43.3198917888567
591559.901899999939,4789704.252499999478,163,Whitehern Historic House & Garden,"41 Jackson St. W Hamilton,ON L8P 1L3 (corner of Jackson & MacNab Streets) ",905-546-2018,,whitehern@hamilton.ca,,www.hamilton.ca/whitehern,"National Historic SiteExperience one of the finest examples of an intact historic home in Canada. Three generations of the McQuesten family lived at Whitehern from 1852 until 1968. Among the last generation were six children who never married. In 1959 the three surviving members of the family bequeathed the home to the City with all its original possessions. It contains elements from many time periods ""“ Georgian, Victorian and Edwardian - dating up to 1939 when the Honourable Thomas McQuesten was Minister of Highways. Explore the heritage of Victorian ideas and possessions that influenced life at Whitehern on the eve of W.W. II.",,-79.87201710681231,43.254584682959376
591923.624200000427663,4791012.238,164,Workers Art & Heritage Centre,"51 Stuart St. Hamilton, ON L8L 1B5",905-522-3003,,,,http://www.wahc-museum.ca/,"WAHC is a community museum and arts centre that preserves, honours and promotes the history and culture of working people.The Workers Arts and Heritage Centre's mandate is focussed on preserving, honouring, and promoting the culture and history of all working people. The Centre is more than a museum. It was conceived in the late 1980's by a dynamic group of labour historians, artists, and union and community activists who gathered together to discuss the need for a place where workers' history could be celebrated. In 1996, the Workers Arts Heritage Centre opened the doors of its permanent home, the historic Custom House in Hamilton's north end originally built in 1860.",,-79.86731874602272,43.26631609950793
600218.282700000330806,4785719.12529999949,165,Battlefield Park Garden,"77 King St. W Stoney Creek ,ON L8G 5E5",905-662-8458,,battlefield@hamilton.ca,,http://www.hamilton.ca/battlefield,"The restored 1920s garden in Battlefield Park in Stoney Creek is home to stunning tiered, ornamental gardens and meandering walkways. The expansive gardens provide a peaceful place to reflect on the Battle of Stoney Creek, an event that took place on the site 200 years ago that helped shape Canada as a country. Stroll through the garden and celebrate the birthday of the woman who ensured the preservation of this National Historic Site on Sara Calder Day, a free event held annually in August.",,-79.76609660058573,43.21760665497053
591497.683699999936,4791590.945399999619,166,Bayfront Park,"200 Harbour Front Dr, Hamilton, ON L8L 1C8",905-546-2489,,none@none.available,,http://www.hamilton.ca/parks-recreation/parks-trails-and-beaches/parks-listing,"Bayfront Park boasts a number of features perfectly suited to a waterfront setting. A six metre wide asphalt pathway provides wonderful opportunities to engage in a variety of leisure activities while enjoying views of the surrounding harbour area, making it a popular spot for walkathons. Gravel and crushed stone pathways located along the lower shoreline offer visitors a quieter, more restful waterfront journey, as well as close proximity to fish and waterfowl.",,-79.87246999999986,43.271577999995266
594901.264299999923,4772591.5603,167,Binbrook Conservation Area,"On the west side of Harrison Rd. between Kirk & Hall Rds., Hamilton",905-692-3228,,binbrook@shaw.ca,,http://www.npca.ca/,"A natural landscape spanning almost 1, 000 acres including a sandy beach, swimming, fishing, canoeing, windsurfing, hiking and a wonderful new splash pad for children to enjoy. Plenty of Free Parking. ",,-79.8337970521807,43.10010691470797
579007.054999999701977,4792945.335,168,Christie Lake Conservation Area,"1000 Highway 5 West, Flamborough",905-628-3060,,christie@conservationhamilton.ca,,http://www.conservationhamilton.ca/parks/visit/christie.asp,"Enjoy swimming, canoeing, fishing from nine stocked ponds and sprawling grounds perfect for family or group picnics and sports. An ideal spot for summer and winter activities.",,-80.02617457105711,43.28518561967021
600921.880099999718368,4789254.6019,169,Confederation Park ,"585 Van Wagner's Beach Boulevard, Hamilton, ON",905-547-6141 ,,confed@conservationhamilton.ca,,www.conservationhamilton.ca/,"Welcome to Confederation Park, an 93-hectare package of fun and adventure located on the shores of Lake Ontario in Hamilton. Here you'll find some of the area's best food and fun throughout the year. Do the Works with your family and friends at any of our outdoor attractions - from go-karts, batting cages, mini golf, and Wild Waterworks, to restaurants like Hutch's and Baranga's on the Beach. There's also the Lakeland Centre, featuring a swimming pool, splash pad, volleyball basketball courts, a concession and banquet hall.",,-79.75678887694227,43.24934138092885
581687.3903,4788897.4274,170,Dundas Valley Conservation Area,"650 Governors Road, Dundas, ON",905-627-1233,,dvalley@conservationhamilton.ca,,www.conservationhamilton.ca,"The Dundas Valley, a favourite destination of nature enthusiasts, featuring a 40-kilometre trail system for hikers, bikers and equestrians and two heritage sites: The Hermitage Ruin and Griffin House.  ",,-79.99374275995564,43.24845517246883
596581.0789,4782578.016799999401,171,Eramosa Karst Conservation Area,"Highland Road and Mount Albion Road, Hamilton, ON CA",905-525-2181,,nature@conservationhamilton.ca,,www.conservationhamilton.ca,"The Eramosa Karst contains examples of 16 different karst features. This karst type and the seven provincially significant features - including caves, dry valleys, soil pipes, solution shafts, sinking streams and overflow sinks. These features are not found anywhere else in Ontario within protected areas.",,-79.81141799999979,43.18980199999529
582829.909099999815226,4786442.819099999964,172,Fieldcote Memorial Park,"64 Sulphur Springs Road, Ancaster, ON, L9G 1L8",905-648-8144,,fieldcote@hamilton.ca,,www.hamilton.ca/fieldcote,"Fieldcote Memorial Park is a beautiful natural setting complete with seven acres of woodland and award-winning naturalized perennial gardens. Enjoy strolling along the woodland trail, and admire the many species of Carolinian plants and flowers. Enjoy memorable outdoor performances by talented musicians at Music at Fieldcote every Sunday evening in July and August from 7pm to 9pm.",,-79.98003964500134,43.22623097546704
611558.889999999664724,4786167.33,173,Fifty Point Conservation Area,"1479 Baseline Road, Winona, ON",905-525-2187,,fiftypt@conservationhamilton.ca,,http://www.conservationhamilton.ca/,"Fifty Point offers a beautiful natural setting and superb marina facilities on Lake Ontario. Enjoy the warm sandy beach, dining at the Landing, camping and group or family picnics. ",,-79.62641600077202,43.22005048411691
595097.229500000365078,4788372.7783,174,Gage Park Tropical Greenhouse ,"Gage Park, Hamilton, ON CA",905-546-2424 X 7598 ,,,,http://www.hamilton.ca/attractions/culture/gage-park-tropical-greenhouse,"A walk through the Tropical Greenhouse takes the visitor through a diverse world of verdant plants, trailing vines and colourful bulbs. The greenhouse is part of the Horticultural facility in beautiful Gage Park off Gage Avenue and Lawrence Road.Location: Enter the Gage Park parking lot off Lawrence Road, just east of Gage Avenue South. Take the pathway at the north side of the parking lot to the Horticulture Depot.Wheelchair Accessible Free ParkingPLEASE NOTE: The Greenhouse will be closing on June 30, 2016 for renovations.",,-79.8286770999998,43.24215969999531
592434.182400000281632,4792148.947899999097,175,Hamilton Waterfront Trail,"47 Discovery Drive, Hamilton, ON L8L 8K4",905-525-4498,,information@hamiltonwaterfront.com,,www.hamiltonwaterfront.com,"The Hamilton Waterfront Trail Extension and the Hamilton Beach Trail are projects of the Hamilton Waterfront Trust. An expanded trail system provides residents and tourists with easy access to significant natural areas, including Cootes Paradise and the Red Hill Valley, as well as landmark attractions such as Dundurn Castle and the Royal Botanical Gardens.",,-79.86083799999984,43.276487299995246
592434.182400000281632,4792148.947899999097,176,Hamiltonian Sightseeing Tour Boat,"47 Discovery Drive, Hamilton, ON L8L 8K4",905 523 4498,,information@hamiltonwaterfront.com,,www.hamiltonwaterfront.com,The 12 passenger tour boat offers a leisurely narrated 60 minute tour of the Hamilton harbour with the captain providing interesting stories and history of one of North America's most noteworthy harbours.,,-79.86083799999984,43.276487299995246
592304.565999999642372,4791828.6842,177,Harbour West Marina,"1 Guise Street, Hamilton, ON L8L 8B4",905-525-3622,,info@harbourwest.ca,,www.harbourwest.ca,"Harbour West Marina offers everything you need for a pleasurable boating experience. ""“ Full service fuel dock ""“ Wifi ""“ BBQ pavilion ""“ Washrooms Laundry ""“ Bike rentals nearby Summer slips available, or just come spend the weekend with us! Make Harbour West your home base to explore everything Hamilton Has to offer!",,-79.86248879999984,43.273619899995225
593065.279199999757111,4788237.6323,178,The Zoetic Theatre & Creative Arts Company,"526 Concession Street, Hamilton, ON L8V 1A6",905-902-5683,,,,www.thezoetic.ca,"The Zoetic Theatre Creative Arts Company is a group of creative professionals who love the worlds of film, theatre, dance, music, and media. We are passionate about creating and performing within these disciplines and constantly pursuing endeavours that we can be proud to share with the public. Inside these walls at 526 Concession is creative space. This includes an historic theatre around which other professional creative disciplines are buzzing - from film and television production to dance and the performing arts.",,-79.85372269999984,43.2411964999953
